,address,LAT,LONG
1965,27 CUMBERLAND ST AND S HUNTINGTON AV,42.3605,-71.0596
1971,JERSEY ST AND YAWKEY WY,42.3605,-71.0596
1977,18 SHAWMUT AV AND EMERALD CT,42.3605,-71.0596
2008,PARIS ST AND VISCONTI R,42.3605,-71.0596
2011,237 PARSONS ST AND RIVERVIEW R,42.3605,-71.0596
2014,125 LANARK RD AND COMMONWEALTH AV,42.3605,-71.0596
2017,BERKELEY ST AND FAY ST,42.3605,-71.0596
2025,ISLAND VIEW PL AND BILODEAU R,42.3605,-71.0596
2029,145 CHELSEA ST AND COLUMBIA R,42.3605,-71.0596
2031,LYALL ST AND LYALL TR,42.3605,-71.0596
2034,CUSHING AV AND UPLAND AV,42.3605,-71.0596
2043,75 FRANCIS ST AND VINING ST,42.3605,-71.0596
2052,DUNREATH ST AND WARREN AV,42.3605,-71.0596
2053,STIMSON RD AND SPRING R,42.3605,-71.0596
2059,BUICK ST AND COMMONWEALTH AV,42.3605,-71.0596
2067,E NEWTON ST AND PUBLIC ALLEY 701,42.3605,-71.0596
2069,WASHINGTON ST AND FREEMAN ST,42.3605,-71.0596
2073,THEODORE PARKER RD AND ARDMORE R,42.3605,-71.0596
2080,WALNUT ST AND MORRISSEY BL,42.3605,-71.0596
2081,MELNEA CASS BL AND HARRISON AV,42.3605,-71.0596
2082,BEAUMONT ST AND WILCOX R,42.3605,-71.0596
2084,FOSTER ST AND RADNOR R,42.3605,-71.0596
2088,SARATOGA ST AND ST EDWARD R,42.3605,-71.0596
2093,28 SEAVERNS AV AND MAPLE PL,42.3605,-71.0596
2104,138 BEACON ST AND TRUMAN PY,42.3605,-71.0596
2113,FRANKLIN ST AND WESTERN AV,42.3605,-71.0596
2116,COMMONWEALTH AV AND SUMMIT AV,42.3605,-71.0596
2131,COMMERCIAL ST AND BATTERY WF,42.3605,-71.0596
2133,77 ALBANY ST AND HARRISON AV,42.3605,-71.0596
2134,MSG SHEA R,42.3605,-71.0596
2135,PERKINS ST AND PARKMAN PL,42.3605,-71.0596
2140,1 WEDGEMERE RD AND BELGRADE AV,42.3605,-71.0596
2153,VASSAR ST AND RIPLEY R,42.3605,-71.0596
2154,2 SOJOURNER TRUTH CT AND KERR WY,42.3605,-71.0596
2162,WHEATLAND AV AND MILLER PK,42.3605,-71.0596
2167,155 RIVER ST AND BARNA R,42.3605,-71.0596
2175,E 6TH ST AND HOWARD AV,42.3605,-71.0596
2176,ST JAMES ST AND DARTMOUTH ST,42.3605,-71.0596
2186,121 COLUMBIA RD AND NEW SUDBURY ST,42.3605,-71.0596
2188,6 EVERTON ST AND GENEVA AV,42.3605,-71.0596
2192,STATE ST AND MCKINLEY AV,42.3605,-71.0596
2193,46 ALBANY ST AND UNION PK,42.3605,-71.0596
2216,345 DORCHESTER ST AND WARD ST,42.3605,-71.0596
2222,2 RUGGLES ST AND VICTORIA HEIGHTS R,42.3605,-71.0596
2231,MELCHER ST AND NECCO PL,42.3605,-71.0596
2237,RALEIGH ST AND BAY STATE R,42.3605,-71.0596
2243,94 WALNUT AV AND COMMONWEALTH AV,42.3605,-71.0596
2244,45 CLEMENT AV AND YALE TR,42.3605,-71.0596
2254,EVERETT ST AND MCDONOUGH WY,42.3605,-71.0596
2256,DARTMOUTH ST AND COMMONWEALTH AV,42.3605,-71.0596
2266,FLORIDA ST AND LYDON WY,42.3605,-71.0596
2275,VALLEY RD AND RUGDALE R,42.3605,-71.0596
2277,LEGION PL AND BLUE HILL AV,42.3605,-71.0596
2287,2 SPAULDING ST AND W WALNUT PK,42.3605,-71.0596
2288,BRAINARD ST AND MANTON TR,42.3605,-71.0596
2291,LINCOLN ST AND ERIC R,42.3605,-71.0596
2292,WASHINGTON ST AND ROCKLAND AV,42.3605,-71.0596
2296,DORCHESTER AV AND BAY STATE R,42.3605,-71.0596
2300,1 EDGE HILL ST AND ROUND HILL ST,42.3605,-71.0596
2303,ST BRENDAN RD AND RITA R,42.3605,-71.0596
2304,FAIRMOUNT ST AND HIGHLAND AV,42.3605,-71.0596
2306,CONGRESS ST AND HARRISON AV,42.3605,-71.0596
2315,COMO RD AND VALLARO R,42.3605,-71.0596
2316,HOMESTEAD ST AND PLEASANT ST,42.3605,-71.0596
2317,HUDSON ST AND HARRISON AV,42.3605,-71.0596
2320,ERNST ST AND COMO R,42.3605,-71.0596
2321,BLOSSOM ST AND OCONNOR WY,42.3605,-71.0596
2325,WASHINGTON ST AND DESOTO R,42.3605,-71.0596
2326,1 GLOUCESTER ST AND BEACON ST,42.3605,-71.0596
2327,234 QUINCY ST AND BAY STATE R,42.3605,-71.0596
2329,COMO RD AND REYNOLDS R,42.3605,-71.0596
2331,EDSON ST AND NORTHERN AV,42.3605,-71.0596
2333,WINCHESTER ST AND BRAINERD R,42.3605,-71.0596
2335,VALLARO RD AND COMO R,42.3605,-71.0596
2337,75 LINDEN ST AND BRIGHTON AV,42.3605,-71.0596
2341,VALLEY RD AND OCONNELL R,42.3605,-71.0596
2343,SUMMER ST AND HUNTINGTON AV,42.3605,-71.0596
2354,VALLEY RD AND OCONNELL WY,42.3605,-71.0596
2366,175 A ST AND WESTERN AV,42.3605,-71.0596
2377,AVERY ST AND LEGENDS WAY,42.3605,-71.0596
2384,W MILTON ST AND VALLARO R,42.3605,-71.0596
2386,E LENOX ST AND WASHINGTON ST,42.3605,-71.0596
2398,MARLBOROUGH ST AND COMMONWEALTH AV,42.3605,-71.0596
2405,MINOT ST AND WENLOCK R,42.3605,-71.0596
2413,MINOT ST AND SYLVESTER R,42.3605,-71.0596
2424,DUNREATH ST AND MT PLEASANT AV,42.3605,-71.0596
2449,17 CARROLL ST AND LAURIE AV,42.3605,-71.0596
2450,MARMION ST AND MONTEBELLO R,42.3605,-71.0596
2451,WASHINGTON ST AND HAYES R,42.3605,-71.0596
2454,98 W SPRINGFIELD ST AND SHAWMUT AV,42.3605,-71.0596
2456,1586 RIVER ST AND TURTLE POND PY,42.3605,-71.0596
2465,4 WELLINGTON ST AND COLUMBIA R,42.3605,-71.0596
2468,4 JERSEY ST AND BROOKLINE AV,42.3605,-71.0596
2472,HOMESTEAD ST AND ELM HILL,42.3605,-71.0596
2478,56 CHURCH ST AND SHAWMUT AV,42.3605,-71.0596
2483,35 DUNREATH ST AND DEWITT DR,42.3605,-71.0596
2487,295 CENTRE ST AND JOHNSON AV,42.3605,-71.0596
2505,14 NEWFIELD ST AND BAKER ST,42.3605,-71.0596
2509,TREMONT ST AND HAMILTON ST,42.3605,-71.0596
2510,WASHINGTON ST AND ROCKINGHAM AV,42.3605,-71.0596
2511,BLUE HILL AV AND FRANKLIN PARK R,42.3605,-71.0596
2515,CHURCH ST AND BLUE HILL AV,42.3605,-71.0596
2540,CENTRE ST AND GLORIA R,42.3605,-71.0596
2556,COREY ST AND WEDGEWOOD R,42.3605,-71.0596
2557,192 W BROOKLINE ST AND WARREN AV,42.3605,-71.0596
2558,712 E 6TH ST AND E BROADWAY,42.3605,-71.0596
2561,BENNINGTON ST AND LEVERETT CR,42.3605,-71.0596
2563,MILK ST AND CONGRESS ST,42.3605,-71.0596
2574,15 BENNINGTON ST AND APPIAN PL,42.3605,-71.0596
2577,167 COREY RD AND WESTERN AV,42.3605,-71.0596
2581,CLAREMONT ST AND COLUMBUS AV,42.3605,-71.0596
2583,COREY ST AND LEDGE HILL R,42.3605,-71.0596
2586,46 GENEVA ST AND GOVE ST,42.3605,-71.0596
2589,OCONNELL RD AND VALLEY R,42.3605,-71.0596
2591,97 MT IDA RD AND HOMES AV,42.3605,-71.0596
2594,BEACON ST AND SUTHERLAND R,42.3605,-71.0596
2597,CENTRE ST AND COLBY R,42.3605,-71.0596
2604,883 WASHINGTON ST AND SHAWMUT AV,42.3605,-71.0596
2606,WASHINGTON ST AND COLGATE R,42.3605,-71.0596
2614,1 MORRISSEY BL,42.3605,-71.0596
2623,105 FULTON ST AND COMMONWEALTH AV,42.3605,-71.0596
2633,2 WALNUT ST AND METROPOLITAN AV,42.3605,-71.0596
2639,ROCKVILLE PK AND ROCKVALE CR,42.3605,-71.0596
2649,SUMMIT AV AND COMMONWEALTH AV,42.3605,-71.0596
2657,488 CENTRE ST AND LAGRANGE ST,42.3605,-71.0596
2662,713 DUDLEY ST AND HUNTINGTON AV,42.3605,-71.0596
2666,CENTRE ST AND REDLANDS R,42.3605,-71.0596
2672,8 FAIRWAY ST AND BLUE HILL AV,42.3605,-71.0596
2675,311 COREY ST AND VFW PY,42.3605,-71.0596
2677,477 RIVER ST AND BLUE HILL AV,42.3605,-71.0596
2678,1245 CENTRE ST AND CENTRE L,42.3605,-71.0596
2680,77 CENTRE ST AND SEAVERNS AV,42.3605,-71.0596
2683,MT VERNON ST AND WALNUT AV,42.3605,-71.0596
2688,1 FAIRWAY ST AND BLUE HILL AV,42.3605,-71.0596
2689,RIVER ST AND SUNCREST R,42.3605,-71.0596
2694,56 WARREN ST AND ELM HILL PK,42.3605,-71.0596
2698,MAIN ST AND RUTHERFORD AV,42.3605,-71.0596
2699,FAIRMOUNT ST AND TRUMAN PY,42.3605,-71.0596
2702,CARLISLE ST AND HIGHLAND AV,42.3605,-71.0596
2705,RUTHERFORD AV AND MAIN ST,42.3605,-71.0596
2726,LAGRANGE PL AND BLUE HILL AV,42.3605,-71.0596
2727,BLUE HILL AV AND LAGRANGE PL,42.3605,-71.0596
2734,11 POND ST AND RAMBLER R,42.3605,-71.0596
2739,CAMBRIDGE ST AND EMERY R,42.3605,-71.0596
2740,WESTVIEW ST AND AMES WY,42.3605,-71.0596
2758,STATE ST AND EXCHANGE PL,42.3605,-71.0596
2763,15 RIDGE ST AND CLEMENT AV,42.3605,-71.0596
2770,154 CENTRE ST AND SELDEN ST,42.3605,-71.0596
2773,1 SUMMER ST AND WASHINGTON ST,42.3605,-71.0596
2774,CHURCH ST AND WINCHESTER TR,42.3605,-71.0596
2777,COLUMBIA RD AND MARINE R,42.3605,-71.0596
2788,2 MORRISSEY BL,42.3605,-71.0596
2797,9 WASHINGTON ST AND COLUMBUS AV,42.3605,-71.0596
2799,MILTON AV AND HIGHLAND AV,42.3605,-71.0596
2807,FREDERIKA ST AND DUNBAR AV,42.3605,-71.0596
2814,HIGHLAND AV AND MILTON AV,42.3605,-71.0596
2820,58 JACOB ST AND BALLOU AV,42.3605,-71.0596
2849,MT HOPE ST AND BADGER R,42.3605,-71.0596
2853,108 SAWYER AV AND WARREN AV,42.3605,-71.0596
2861,EXETER ST AND COMMONWEALTH AV,42.3605,-71.0596
1460,266 CLINTON ST,42.360515,-71.055117
2834,24 BOWDOIN ST AND QUINCY ST,42.360825,-71.06257
763,CAMBRIDGE ST AND IMRIE R,42.360928,-71.064303
1859,CAMBRIDGE ST AND RUGG R,42.360928,-71.064303
1876,353 CAMBRIDGE ST AND MANTHORNE R,42.361079,-71.069335
252,3 UNION ST AND BUNKER HILL ST,42.361112,-71.056998
2064,COOLIDGE AV AND HASKELL ST,42.361179,-71.063396
280,6 RENA ST,42.361207,-71.128681
2271,SUDBURY ST AND CAUSEWAY ST,42.361243,-71.060955
281,RENA ST,42.361261,-71.12832
11,94 RAYMOND ST,42.361317,-71.131711
719,1 UNDINE R,42.361633,-70.975191
2402,18 MEAD ST,42.361967,-71.131891
2654,HAWKINS ST AND BULFINCH PL,42.36206,-71.060718
652,CAUSEWAY ST AND NEW SUDBURY ST,42.362087,-71.05974
638,NEW CHARDON ST AND CONGRESS ST,42.362127,-71.061741
1117,NEW CHARDON ST AND SUDBURY ST,42.362127,-71.061741
2173,267 N BEACON ST,42.362637,-71.170796
2229,55 BERTRAM ST,42.36276,-71.130178
2028,353 MAIN ST,42.362788,-71.09098
1976,383 MAIN ST,42.362793,-71.091048
367,415 MAIN ST,42.362974,-71.088661
1539,9 BLACKSTONE ST,42.363051,-71.114604
292,RIVER ST AND HARVARD ST,42.363104,-71.110469
1290,HARVARD ST AND RIVER ST,42.363104,-71.110469
1997,COMMERCIAL WF,42.363217,-71.052011
2241,COMMERCIAL ST AND BATTERYMARCH ST,42.363217,-71.052011
2195,1715 SOLDIERS FIELD R,42.363333,-71.142275
2182,315 WESTERN AV,42.363347,-71.135731
379,211 WESTERN AV,42.363502,-71.129699
402,ANDREW SQUARE,42.363659,-71.053527
660,198 GREEN ST,42.363674,-71.102655
1115,MERRIMAC ST AND CAUSEWAY ST,42.363676,-71.061336
2178,1234 SOLDIERS FIELD R,42.363717,-71.136381
1415,168 N BEACON ST,42.363774,-71.174814
1588,287 WESTERN AV,42.363817,-71.134361
1703,197 GREEN ST,42.363878,-71.102461
266,45 WESTERN AV,42.364024,-71.119828
49,25 WESTERN AV,42.364043,-71.119599
185,SURFACE R,42.364098,-71.012638
555,QUAKER L,42.364098,-71.012638
869,735 MORRISSEY BL,42.364098,-71.012638
1181,VISCONTI R,42.364098,-71.012638
1645,265 MORRISSEY BL,42.364098,-71.012638
1663,285 MORRISSEY BL,42.364098,-71.012638
2279,25 MORRISSEY BL,42.364098,-71.012638
2368,LOUDERS L,42.364098,-71.012638
2779,6 PRINCE ST AND HENCHMAN ST,42.364127,-71.053721
1303,28 FRIEND ST,42.364217,-71.060471
2054,21 PORTLAND ST,42.364227,-71.061341
523,24 HANOVER ST,42.364283,-71.054378
1060,HANOVER ST AND SURFACE R,42.364283,-71.054378
1812,23 HANOVER ST,42.364283,-71.054378
1893,28 HANOVER ST,42.364283,-71.054378
2641,25 HANOVER ST,42.364283,-71.054378
1087,7 PRICE R,42.364287,-71.053651
1072,N HARVARD ST AND SOLDIERS FIELD R,42.364325,-71.127451
2359,1255 SOLDIERS FIELD R,42.364341,-71.137832
877,43 N BEACON ST,42.364388,-71.181795
1883,302 WESTERN AV,42.364408,-71.112771
1808,254 WESTERN AV,42.364496,-71.111706
1832,256 WESTERN AV,42.364496,-71.111706
529,37 N BEACON ST,42.364587,-71.182307
1551,29 N BEACON ST,42.364587,-71.182307
1622,367 WESTERN AV,42.36459,-71.114607
2027,387 WESTERN AV,42.364613,-71.115201
46,253 WESTERN AV,42.364673,-71.111748
526,36 N BEACON ST,42.364712,-71.180691
1767,15 CAUSEWAY ST AND LEGENDS WAY,42.364853,-71.062518
1975,267 WESTERN AV,42.364864,-71.111952
207,235 WESTERN AV,42.36487,-71.111329
1630,219 WESTERN AV,42.364926,-71.110995
35,201 WESTERN AV,42.364993,-71.110455
2617,228 WEBSTER ST AND CHELSEA ST,42.365007,-71.032541
2671,MERRIMAC ST AND LOMASNEY WY,42.365427,-71.064331
2703,57 CLARENDON ST AND HARVARD ST,42.36551,-71.153305
1103,1 NASHUA ST AND LOMASNEY WY,42.365955,-71.063294
822,WEBSTER ST AND JEFFRIES ST,42.365957,-71.034751
270,8 CAUSEWAY ST AND SEAPORT BL,42.36596,-71.061022
427,5 CAUSEWAY ST,42.36596,-71.061022
626,1 CAUSEWAY ST,42.36596,-71.061022
987,8 CAUSEWAY ST,42.36596,-71.061022
1104,7 CAUSEWAY ST,42.36596,-71.061022
1996,3 CAUSEWAY ST,42.36596,-71.061022
1517,7 MERCHANTS RW,42.366022,-71.184664
1066,5 DICKINSON R,42.366194,-71.094024
579,1 LEGENDS WAY AND CAUSEWAY ST,42.366324,-71.062096
1700,7-11 HAYNES ST,42.366497,-71.037801
1979,2 MARKET ST,42.366709,-71.093943
2000,FOSTER ST AND GLENMONT R,42.367437,-71.054211
2660,CHELSEA ST AND SUMMER ST,42.36745,-71.03609
176,9 BIGELOW ST,42.367769,-71.105919
1640,327 CHARLES ST,42.36849,-71.087647
1668,LEWIS MALL R,42.368567,-71.039501
1944,HARVARD ST AND EVERETT ST,42.368622,-71.103298
2157,HARVARD ST AND CAMBRIDGE ST,42.368622,-71.103298
1609,14 PORTSMOUTH ST,42.368732,-71.093365
1980,LAWNWOOD PL AND CLIPPER SHIP L,42.369002,-71.041453
468,413 MARKET ST,42.369114,-71.097226
2485,5TH ST AND CHELSEA ST,42.369141,-71.083824
87,3 AMORY ST,42.369762,-71.101969
119,4 AMORY ST,42.369786,-71.101951
1733,9 HAVRE ST AND RUGGLES ST,42.369807,-71.040821
262,5 AMORY ST,42.36981,-71.101934
1301,7 AMORY ST,42.369859,-71.101898
2345,9 AMORY ST,42.369907,-71.101863
62,8 AMORY ST,42.369926,-71.101574
320,8 AMORY ST AND DIMOCK ST,42.369926,-71.101574
709,11 AMORY ST,42.369956,-71.101827
2650,134 CAMBRIDGE ST AND HARVARD ST,42.3708,-71.078161
1751,1 MAVERICK SQ AND MERIDIAN ST,42.3709,-71.0379
599,82 AMORY ST,42.37122,-71.100917
521,CUSHMAN R,42.371935,-71.187817
283,5 RUTHERFORD AV,42.371983,-71.063832
433,6 RUTHERFORD AV,42.371988,-71.063834
82,MAVERICK ST AND LIVERPOOL ST,42.372036,-71.040938
762,33 RUTHERFORD AV,42.372067,-71.063651
821,25 RUTHERFORD AV,42.372256,-71.063964
1461,44 RUTHERFORD AV,42.372312,-71.064162
1763,PORTER ST AND VISCONTI R,42.372411,-71.034282
75,48 RUTHERFORD AV,42.372422,-71.064229
300,45 RUTHERFORD AV,42.372518,-71.063723
1693,42 RUTHERFORD AV,42.372522,-71.064073
2447,29 HIGHLAND AV,42.372601,-71.106318
2760,51 RUTHERFORD AV,42.372622,-71.064104
247,61 RUTHERFORD AV,42.372709,-71.064131
699,1 HENLEY ST,42.372827,-71.062341
1102,17 HENLEY ST,42.372957,-71.061371
1098,HENLEY ST,42.373032,-71.062286
2206,HAVRE ST AND VISCONTI R,42.373177,-71.037751
32,CAMBRIDGE ST AND HARVARD ST,42.3735,-71.1189
443,WALK HILL ST AND HARVARD ST,42.3735,-71.1189
886,HARVARD ST AND GLENVILLE AV,42.3735,-71.1189
988,BRIGHTON AV AND HARVARD ST,42.3735,-71.1189
1241,BLUE HILL AV AND HARVARD ST,42.3735,-71.1189
1291,ALGONQUIN ST AND HARVARD ST,42.3735,-71.1189
1374,HARVARD ST AND COURTLAND R,42.3735,-71.1189
1438,COMMONWEALTH AV AND HARVARD ST,42.3735,-71.1189
1486,GREENWOOD ST AND HARVARD ST,42.3735,-71.1189
2018,WIRT ST AND HARVARD ST,42.3735,-71.1189
2124,HARVARD ST AND MSG SHEA R,42.3735,-71.1189
23,11 FRANCIS ST,42.374017,-71.153293
2496,CHELSEA ST AND BREMEN ST,42.374437,-71.032711
1367,25 FRANCIS ST,42.37461,-71.153494
2083,214 HAVRE ST AND VISCONTI R,42.374837,-71.036241
995,3RD AV,42.374939,-71.056401
0,RICHMOND ST AND SUMMER ST,42.375,-71.03972
8,WALNUT ST AND BEACON ST,42.375,-71.03972
19,OLIVER ST AND MILK ST,42.375,-71.03972
26,88 BRANDYWYNE DR AND SARATOGA ST,42.375,-71.03972
27,8 SUMMER ST AND RICHMOND ST,42.375,-71.03972
36,CONGRESS ST AND NEW CHARDON ST,42.375,-71.03972
37,BROOKSTONE ST AND WASHINGTON ST,42.375,-71.03972
50,COMMERCIAL ST AND RICHMOND ST,42.375,-71.03972
53,1 DALTON ST AND BELVIDERE ST,42.375,-71.03972
54,MERCER ST AND W EIGHTH ST,42.375,-71.03972
67,DORRANCE ST AND MAIN ST,42.375,-71.03972
71,QUINCY ST AND BARRY ST,42.375,-71.03972
76,CONGRESS ST AND MILK ST,42.375,-71.03972
77,MERIDIAN ST AND DECATUR ST,42.375,-71.03972
84,BOWMAN ST AND PORT NORFOLK ST,42.375,-71.03972
85,331 DORCHESTER ST AND E 3RD ST,42.375,-71.03972
91,PARK DR AND JERSEY ST,42.375,-71.03972
92,MAYWOOD ST AND SAVIN ST,42.375,-71.03972
95,RUTHERFORD AV AND TREMONT ST,42.375,-71.03972
97,ATLANTIC AV AND SUMMER ST,42.375,-71.03972
99,STUART ST AND KNAPP ST,42.375,-71.03972
101,11 SPRINGER ST AND E 7TH ST,42.375,-71.03972
106,MT VERNON ST AND EASTBURN ST,42.375,-71.03972
107,TRAVELER ST AND WASHINGTON ST,42.375,-71.03972
111,BRADEEN ST AND WASHINGTON ST,42.375,-71.03972
113,MILTON ST AND SUMMIT ST,42.375,-71.03972
115,LYNDE ST AND AUSTIN ST,42.375,-71.03972
130,45 BURNETT ST AND WINTER ST,42.375,-71.03972
133,STIMSON ST AND WASHINGTON ST,42.375,-71.03972
137,2 ASHBURTON PL AND SOMERSET ST,42.375,-71.03972
143,6 WHITE ST AND BROOKS ST,42.375,-71.03972
150,47 CLARENDON ST AND GREEN ST,42.375,-71.03972
152,W 1ST ST AND W 2ND ST,42.375,-71.03972
155,WARREN ST AND DALE ST,42.375,-71.03972
156,ROBIN ST AND BELLEVUE ST,42.375,-71.03972
159,29 ELMONT ST AND WATERLOO ST,42.375,-71.03972
165,HOLLYWOOD RD AND CHURCH ST,42.375,-71.03972
183,LANGLEY RD AND GERMANIA ST,42.375,-71.03972
187,RUGGLES ST AND ROYAL ST,42.375,-71.03972
189,DALE ST AND WARREN ST,42.375,-71.03972
194,56 WASHINGTON ST AND RUTHVEN ST,42.375,-71.03972
197,E SERVICE RD AND AUTUMN ST,42.375,-71.03972
198,MORSE ST AND RONALD ST,42.375,-71.03972
209,13TH ST AND EDEN ST,42.375,-71.03972
211,POWERHOUSE ST AND SUMMER ST,42.375,-71.03972
213,17 MAVERICK ST AND BORDER ST,42.375,-71.03972
215,45 BEACON ST AND HEREFORD ST,42.375,-71.03972
227,TREMONT ST AND CALUMET ST,42.375,-71.03972
235,BROOKS ST AND WOODLAWN ST,42.375,-71.03972
242,3 CENTER PZ AND SOMERSET ST,42.375,-71.03972
250,5 BEACH ST AND SOUTH ST,42.375,-71.03972
254,152 TOWNSEND ST AND CALLENDER ST,42.375,-71.03972
257,73 MT VERNON ST AND PRINCE ST,42.375,-71.03972
258,135 TOWNSEND ST AND CALLENDER ST,42.375,-71.03972
259,PARKMAN ST AND ADAMS ST,42.375,-71.03972
267,BOWDOIN ST AND BEACON ST,42.375,-71.03972
271,REYNOLDS WY AND WASHINGTON ST,42.375,-71.03972
285,BLUE HILL AV AND LORING ST,42.375,-71.03972
287,12 HUNTINGTON AV AND BELVIDERE ST,42.375,-71.03972
290,ALLSTON ST AND WASHINGTON ST,42.375,-71.03972
301,RUTHERFORD AV AND W SCHOOL ST,42.375,-71.03972
303,ESSEX ST AND KNEELAND ST,42.375,-71.03972
307,BEACON ST AND HEREFORD ST,42.375,-71.03972
314,BURNETT ST AND WASHINGTON ST,42.375,-71.03972
321,COLUMBUS AV AND DIMOCK ST,42.375,-71.03972
322,227 BUNKER HILL ST AND ARMORY ST,42.375,-71.03972
326,BEACON ST AND FAIRFIELD ST,42.375,-71.03972
327,CONGRESS ST AND SUDBURY ST,42.375,-71.03972
329,26 FRANKLIN ST AND OLIVER ST,42.375,-71.03972
335,ALBANY ST AND W NEWTON ST,42.375,-71.03972
339,CHARLES ST AND BEACON ST,42.375,-71.03972
346,KNEELAND ST AND WASHINGTON ST,42.375,-71.03972
348,BRAINARD ST AND GRIGGS ST,42.375,-71.03972
349,1 INTERNATIONAL PL AND OLIVER ST,42.375,-71.03972
354,BRIMMER ST AND BEACON ST,42.375,-71.03972
355,225 BOWEN ST AND ROCKWELL ST,42.375,-71.03972
362,21 MILK ST AND CLARENDON ST,42.375,-71.03972
364,BLUE HILL AV AND WARREN ST,42.375,-71.03972
370,SOUTHAMPTON ST AND SOUTH ST,42.375,-71.03972
374,115 RUSSELL ST AND AUBURN ST,42.375,-71.03972
382,ATLANTIC ST AND SUMMER ST,42.375,-71.03972
385,CENTRE ST AND BARLOW ST,42.375,-71.03972
392,TOWER ST AND WASHINGTON ST,42.375,-71.03972
404,GREENVILLE ST AND CENTRE ST,42.375,-71.03972
407,COMMONWEALTH AV AND PLEASANT ST,42.375,-71.03972
408,MYSTIC AV AND CALDWELL ST,42.375,-71.03972
410,CONGRESS ST AND ALFORD ST,42.375,-71.03972
412,35 BROOKS ST AND WOODMONT ST,42.375,-71.03972
414,RIDGEWAY LA AND ATHENS ST,42.375,-71.03972
416,1011 SOUTH ST AND BELLEVUE ST,42.375,-71.03972
419,5 FRANKLIN ST AND HAWLEY ST,42.375,-71.03972
422,CAUSEWAY ST AND N WASHINGTON ST,42.375,-71.03972
423,ATLANTIC AV AND CLARENDON ST,42.375,-71.03972
424,15 ARLINGTON ST AND NEWBURY ST,42.375,-71.03972
426,WASHINGTON ST AND NORTHAMPTON ST,42.375,-71.03972
431,FRANKLIN ST AND E BERKELEY ST,42.375,-71.03972
432,CAMBRIDGE ST AND BLOSSOM ST,42.375,-71.03972
441,65 BRAINERD RD AND GRIGGS ST,42.375,-71.03972
448,STATE ST AND KILBY ST,42.375,-71.03972
451,UNION PK AND WASHINGTON ST,42.375,-71.03972
459,BULFINCH PL AND N WASHINGTON ST,42.375,-71.03972
463,74 PARSONS ST AND ARLINGTON ST,42.375,-71.03972
464,19 EUTAW ST AND MERIDIAN ST,42.375,-71.03972
466,98 KNOLL ST AND WARREN ST,42.375,-71.03972
471,346 DORCHESTER AV AND ALGER ST,42.375,-71.03972
473,1 CABOT ST AND RUGGLES ST,42.375,-71.03972
480,LEXINGTON ST AND PRINCETON ST,42.375,-71.03972
482,CONDOR ST AND WESTVIEW ST,42.375,-71.03972
484,19 THATCHER ST AND N MARGIN ST,42.375,-71.03972
487,HYDE PARK AV AND FLORIAN ST,42.375,-71.03972
488,RUTHERFORD AV AND AUSTIN ST,42.375,-71.03972
490,WASHINGTON ST AND HEMMAN ST,42.375,-71.03972
491,WASHINGTON ST AND WINSHIP ST,42.375,-71.03972
495,UKRAINE WY AND WASHINGTON ST,42.375,-71.03972
496,115 STUART ST AND BROAD ST,42.375,-71.03972
501,SUMMER ST AND ATLANTIC ST,42.375,-71.03972
502,WASHINGTON ST AND COREY ST,42.375,-71.03972
504,PETERBOROUGH ST AND KILMARNOCK ST,42.375,-71.03972
505,WASHINGTON ST AND HEATH ST,42.375,-71.03972
509,HARRISON AV AND FRANKLIN ST,42.375,-71.03972
510,225 FRANKLIN ST AND OLIVER ST,42.375,-71.03972
516,66 GREENWICH ST AND TREMONT ST,42.375,-71.03972
517,ATLANTIC AV AND COURT ST,42.375,-71.03972
518,PATTERSON WY AND BURKE ST,42.375,-71.03972
527,3 BOWDOIN ST AND DERNE ST,42.375,-71.03972
528,ROSECLIFF ST AND WASHINGTON ST,42.375,-71.03972
534,FREEPORT ST AND HANCOCK ST,42.375,-71.03972
540,85 WARREN AV AND CLARENDON ST,42.375,-71.03972
550,BOWKER ST AND SUDBURY ST,42.375,-71.03972
552,COLUMBIA RD AND BOSTON ST,42.375,-71.03972
558,TREMONT ST AND CLARENDON ST,42.375,-71.03972
559,FAWNDALE RD AND WASHINGTON ST,42.375,-71.03972
580,FRANKLIN ST AND CONGRESS ST,42.375,-71.03972
585,1 POST OFFICE SQ AND PEARL ST,42.375,-71.03972
592,11 CLARE AV AND LEWISTON ST,42.375,-71.03972
594,GREEN ST AND WASHINGTON ST,42.375,-71.03972
595,1 POST OFFICE SQ AND OLIVER ST,42.375,-71.03972
600,MARKET ST AND WASHINGTON ST,42.375,-71.03972
602,EUSTIS ST AND ALBANY ST,42.375,-71.03972
606,7 BELVIDERE ST AND DALTON ST,42.375,-71.03972
610,ERICSSON ST AND ALLERTON ST,42.375,-71.03972
618,315 E EAGLE ST AND CONDOR ST,42.375,-71.03972
621,SPRING ST AND GARDNER ST,42.375,-71.03972
624,MERIDIAN ST AND GOVE ST,42.375,-71.03972
629,BENNINGTON ST AND WESTBROOK ST,42.375,-71.03972
642,NASHUA ST AND SPAULDING ST,42.375,-71.03972
657,CLARENDON ST AND ST JAMES ST,42.375,-71.03972
664,ELM HILL AV AND SEAVER ST,42.375,-71.03972
665,ELM HILL AND SEAVER ST,42.375,-71.03972
